dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
nytimes/us-counties	942cf634021a	350cf094998f	administrative	United States / New Mexico / Socorro	US	United States	New Mexico	Socorro	38	-97	2020-03-30	20					3			3								100	1			1	50			50				
nytimes/us-counties	f7195d34de5b	ac46280fa235	administrative	United States / New Mexico / Taos	US	United States	New Mexico	Taos	38	-97	2020-03-17	1					1			1								100												
nytimes/us-counties	9602fa28d3c5	ac46280fa235	administrative	United States / New Mexico / Taos	US	United States	New Mexico	Taos	38	-97	2020-03-20	4					2			2								100	1			1	100			100				
nytimes/us-counties	2c8c1a040b6b	ac46280fa235	administrative	United States / New Mexico / Taos	US	United States	New Mexico	Taos	38	-97	2020-03-21	5					3			3								100	1			1	50			50				
nytimes/us-counties	6a6bf5323d27	ac46280fa235	administrative	United States / New Mexico / Taos	US	United States	New Mexico	Taos	38	-97	2020-03-27	11					8			8								100	5			5	166.66666666666666			166.66666666666666				
nytimes/us-counties	c27cc0c388fd	ac46280fa235	administrative	United States / New Mexico / Taos	US	United States	New Mexico	Taos	38	-97	2020-03-28	12					9			9								100	1			1	12.5			12.5				
nytimes/us-counties	92bd89410e82	ac46280fa235	administrative	United States / New Mexico / Taos	US	United States	New Mexico	Taos	38	-97	2020-03-30	14	1				10			10								100	1			1	11.11111111111111			11.11111111111111				
nytimes/us-counties	35058a8f3f40	94a34ae2d438	administrative	United States / New Mexico / Torrance	US	United States	New Mexico	Torrance	38	-97	2020-03-30	1					3			3								100												
nytimes/us-counties	05a21a7325d5	f31bcad8e0bd	administrative	United States / New Mexico / Valencia	US	United States	New Mexico	Valencia	38	-97	2020-03-27	1					1			1								100												
nytimes/us-counties	fec87f47d485	f31bcad8e0bd	administrative	United States / New Mexico / Valencia	US	United States	New Mexico	Valencia	38	-97	2020-03-29	3					2			2								100	1			1	100			100				
nytimes/us-counties	9d0cd97d9518	f31bcad8e0bd	administrative	United States / New Mexico / Valencia	US	United States	New Mexico	Valencia	38	-97	2020-03-30	4					5			5								100	3			3	150			150				
nytimes/us-counties	7543785b27b7	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-01	1					1			1	0.005140447036920386			0.005140447036920386				100									141297	19453561		
nytimes/us-counties	1a519f9ff7ca	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-03	3					2			2	0.010280894073840773			0.010280894073840773				100	1			1	100			100	141297	19453561		
nytimes/us-counties	fc219f0f7a05	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-04	4	1				11			11	0.05654491740612425			0.05654491740612425				100	9			9	450			450	141297	19453561		
nytimes/us-counties	a81f050a23da	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-05	5	2				22			22	0.1130898348122485			0.1130898348122485				100	11			11	100			100	141297	19453561		
nytimes/us-counties	345484459137	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-06	6	3				44			44	0.226179669624497			0.226179669624497				100	22			22	100			100	141297	19453561		
nytimes/us-counties	f5f6f8f58256	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-07	7	4				89			89	0.4574997862859144			0.4574997862859144				100	45			45	102.27272727272727			102.27272727272727	141297	19453561		
nytimes/us-counties	d79e54285c49	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-08	8	5	1			106			106	0.544887385913561			0.544887385913561				100	17			17	19.10112359550562			19.10112359550562	141297	19453561		
nytimes/us-counties	d04761855ce5	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-09	9	6	2			142			142	0.7299434792426949			0.7299434792426949				100	36			36	33.9622641509434			33.9622641509434	141297	19453561		
nytimes/us-counties	abd5bb36e0b0	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-10	10	7	3			173			173	0.8892973373872268			0.8892973373872268				100	31			31	21.830985915492956			21.830985915492956	141297	19453561		
nytimes/us-counties	1338be64f176	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-11	11	8	4			217			217	1.1154770070117237			1.1154770070117237				100	44			44	25.433526011560694			25.433526011560694	141297	19453561		
nytimes/us-counties	cd35753a46ac	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-12	12	9	5			326			326	1.675785734036046			1.675785734036046				100	109			109	50.23041474654378			50.23041474654378	141297	19453561		
nytimes/us-counties	a1a84501f550	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-13	13	10	6			421			421	2.1641282025434827			2.1641282025434827				100	95			95	29.141104294478527			29.141104294478527	141297	19453561		
nytimes/us-counties	b345a24ed61e	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-14	14	11	7			610	2		608	3.1356726925214358	0.010280894073840773		3.125391798447595		0.32786885245901637		99.672131147541	189	2		187	44.89311163895487			44.418052256532064	141297	19453561		
nytimes/us-counties	f1a69777c4fe	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-15	15	12	8			732	6		726	3.762807231025723	0.03084268222152232		3.731964548804201		0.819672131147541		99.18032786885246	122	4		118	20	200		19.407894736842106	141297	19453561		
nytimes/us-counties	1596a45e7eef	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-16	16	13	9			950	10		940	4.883424685074368	0.05140447036920386		4.832020214705164		1.0526315789473684		98.94736842105263	218	4		214	29.781420765027324	66.66666666666667		29.47658402203857	141297	19453561		
nytimes/us-counties	6b02e1c5af61	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-17	17	14	10	1		1374	17		1357	7.062974228728611	0.08738759962764657		6.975586629100965		1.2372634643377		98.7627365356623	424	7		417	44.63157894736842	70		44.361702127659576	141297	19453561		
nytimes/us-counties	4ab5aff8d753	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-18	18	15	11	2		2382	27		2355	12.24454484194436	0.13879206999685043		12.105752771947511		1.1335012594458438		98.86649874055415	1008	10		998	73.36244541484716	58.8235294117647		73.5445836403832	141297	19453561		
nytimes/us-counties	3368f01de2dd	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-19	19	16	12	3		4152	30		4122	21.343136097293446	0.15421341110761158		21.188922686185833		0.7225433526011561		99.27745664739885	1770	3		1767	74.3073047858942	11.11111111111111		75.03184713375796	141297	19453561		
nytimes/us-counties	2480eb1d98bf	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-20	20	17	13	4		7102	57		7045	36.50745485620859	0.29300548110446206		36.214449375104124		0.8025908194874682		99.19740918051254	2950	27		2923	71.05009633911368	90		70.91217855409995	141297	19453561		
nytimes/us-counties	884997d08cd4	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-21	21	18	14	5	1	10356	80		10276	53.23446951434752	0.4112357629536309		52.82323375139389		0.772499034376207		99.22750096562379	3254	23		3231	45.81807941424951	40.35087719298246		45.86231369765791	141297	19453561		
nytimes/us-counties	13618a8d4c72	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-22	22	19	15	6	2	15168	122		15046	77.97030065600843	0.6271345385042872		77.34316611750414		0.804324894514768		99.19567510548524	4812	42		4770	46.46581691772885	52.5		46.41884001557026	141297	19453561		
nytimes/us-counties	d13097ba58be	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-23	23	20	16	7	3	20875	159		20716	107.30683189571306	0.8173310788703415		106.48950081684272		0.7616766467065869		99.23832335329341	5707	37		5670	37.625263713080166	30.327868852459016		37.684434401169746	141297	19453561		
nytimes/us-counties	9842558eac38	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-24	24	21	17	8	4	25666	226		25440	131.93471364959862	1.1617410303440074		130.77297261925463		0.8805423517493961		99.1194576482506	4791	67		4724	22.950898203592814	42.138364779874216		22.803630044410117	141297	19453561		
nytimes/us-counties	d2975080e09f	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-25	25	22	18	9	5	33067	331		32736	169.97916216984643	1.701487969220648		168.27767420062577		1.0009979738107477		98.99900202618926	7401	105		7296	28.835813917244604	46.46017699115044		28.67924528301887	141297	19453561		
nytimes/us-counties	96bda69cd925	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-26	26	23	19	10	6	38988	432		38556	200.41574907545203	2.220673119949607		198.19507595550243		1.10803324099723		98.89196675900277	5921	101		5820	17.906069495267186	30.513595166163142		17.778592375366568	141297	19453561		
nytimes/us-counties	045dcdbae723	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-27	27	24	20	11	7	44636	535		44101	229.44899393997838	2.7501391647524067		226.69885477522595		1.198584102518147		98.80141589748185	5648	103		5545	14.486508669334155	23.84259259259259		14.381678597364871	141297	19453561		
nytimes/us-counties	9233ea12ced5	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-28	28	25	21	12	8	53364	782		52582	274.3148156782195	4.0198295828717425		270.2949860953478		1.4654073907503185		98.53459260924969	8728	247		8481	19.553723451922217	46.16822429906542		19.230856443164555	141297	19453561		
nytimes/us-counties	e00f9b21645a	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-29	29	26	22	13	9	59568	897		58671	306.2061490952736	4.610980992117587		301.59516810315597		1.5058420628525382		98.49415793714746	6204	115		6089	11.625815156285135	14.705882352941176		11.580008367882545	141297	19453561		
nytimes/us-counties	7529ef77c08a	67be5837d032	total-province	United States / New York	US	United States	New York		38	-97	2020-03-30	30	27	23	14	10	67216	1062		66154	345.5202880336407	5.45915475320945		340.06113328043125		1.57998095691502		98.42001904308498	7648	165		7483	12.83910824603814	18.39464882943144		12.754171566872902	141297	19453561		
nytimes/us-counties	f0983d5e90a5	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-12	1					2			2								100												
nytimes/us-counties	84a40f337071	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-14	3					5			5								100	3			3	150			150				
nytimes/us-counties	0b271ce33a38	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-15	4	1				11			11								100	6			6	120			120				
nytimes/us-counties	2d883f95d983	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-16	5	2				12			12								100	1			1	9.090909090909092			9.090909090909092				
nytimes/us-counties	aa28c50afc1f	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-17	6	3				23			23								100	11			11	91.66666666666667			91.66666666666667				
nytimes/us-counties	68889d0eb8c0	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-18	7	4				36			36								100	13			13	56.52173913043478			56.52173913043478				
nytimes/us-counties	29bc4690aab1	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-19	8	5				43			43								100	7			7	19.444444444444443			19.444444444444443				
nytimes/us-counties	7ac63d6f1948	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-20	9	6				61			61								100	18			18	41.86046511627907			41.86046511627907				
nytimes/us-counties	a97354d5c9d2	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-21	10	7				88			88								100	27			27	44.26229508196721			44.26229508196721				
nytimes/us-counties	a6f038e21750	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-22	11	8	1			123			123								100	35			35	39.77272727272727			39.77272727272727				
nytimes/us-counties	33e33458ac45	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-23	12	9	2			127			127								100	4			4	3.252032520325203			3.252032520325203				
nytimes/us-counties	1ee96a47b2b2	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-24	13	10	3			146			146								100	19			19	14.960629921259843			14.960629921259843				
nytimes/us-counties	c55017f6aba9	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-25	14	11	4			152			152								100	6			6	4.109589041095891			4.109589041095891				
nytimes/us-counties	cd9047769f83	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-26	15	12	5			171			171								100	19			19	12.5			12.5				
nytimes/us-counties	69301c1f6005	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-27	16	13	6			187			187								100	16			16	9.35672514619883			9.35672514619883				
nytimes/us-counties	3441a4201975	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-28	17	14	7			195	1		194						0.5128205128205128		99.48717948717949	8	1		7	4.278074866310161			3.7433155080213902				
nytimes/us-counties	040c86470d9e	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-29	18	15	8			205	1		204						0.4878048780487805		99.51219512195122	10			10	5.128205128205129			5.154639175257732				
nytimes/us-counties	6dd90c99c869	55cf662f4330	administrative	United States / New York / Albany	US	United States	New York	Albany	38	-97	2020-03-30	19	16	9			217	1		216						0.4608294930875576		99.53917050691244	12			12	5.853658536585366			5.882352941176471				
nytimes/us-counties	78481fb26024	293310c96fda	administrative	United States / New York / Allegany	US	United States	New York	Allegany	38	-97	2020-03-16	1					2			2								100												
nytimes/us-counties	4592b7ca3445	293310c96fda	administrative	United States / New York / Allegany	US	United States	New York	Allegany	38	-97	2020-03-29	14					6			6								100	4			4	200			200				
nytimes/us-counties	ecdcb478c4d1	293310c96fda	administrative	United States / New York / Allegany	US	United States	New York	Allegany	38	-97	2020-03-30	15					7			7								100	1			1	16.666666666666668			16.666666666666668				
nytimes/us-counties	98a60b97a87f	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-14	1					1			1								100												
nytimes/us-counties	a78eebe5cae5	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-18	5					2			2								100	1			1	100			100				
nytimes/us-counties	e50eb78a598f	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-21	8					2	1		1						50		50		1		-1				-50				
nytimes/us-counties	967c04dafa6d	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-22	9					3	1		2						33.33333333333333		66.66666666666666	1			1	50			100				
nytimes/us-counties	6cfb3e325a46	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-23	10					7	1		6						14.285714285714285		85.71428571428571	4			4	133.33333333333334			200				
nytimes/us-counties	406d4e2a9ccb	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-24	11					9	1		8						11.11111111111111		88.88888888888889	2			2	28.571428571428573			33.333333333333336				
nytimes/us-counties	bc6ae4a0574d	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-25	12	1				11	1		10						9.090909090909092		90.9090909090909	2			2	22.22222222222222			25				
nytimes/us-counties	65e564423e93	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-26	13	2				16	2		14						12.5		87.5	5	1		4	45.45454545454545	100		40				
nytimes/us-counties	f2ac68cecbcb	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-27	14	3				18	3		15						16.666666666666664		83.33333333333334	2	1		1	12.5	50		7.142857142857143				
nytimes/us-counties	88acced003f7	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-28	15	4				23	3		20						13.043478260869565		86.95652173913044	5			5	27.77777777777778			33.333333333333336				
nytimes/us-counties	1f25db3de2bc	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-29	16	5				29	3		26						10.344827586206897		89.65517241379311	6			6	26.08695652173913			30				
nytimes/us-counties	9d5cdea0bec6	4ce3ac0e4fe9	administrative	United States / New York / Broome	US	United States	New York	Broome	38	-97	2020-03-30	17	6				35	3		32						8.571428571428571		91.42857142857143	6			6	20.689655172413794			23.076923076923077				
nytimes/us-counties	0844f5f50310	385baf855019	administrative	United States / New York / Cattaraugus	US	United States	New York	Cattaraugus	38	-97	2020-03-28	1					1			1								100												
nytimes/us-counties	d87cce396d45	385baf855019	administrative	United States / New York / Cattaraugus	US	United States	New York	Cattaraugus	38	-97	2020-03-29	2					4			4								100	3			3	300			300				
nytimes/us-counties	36dec88a6d7c	385baf855019	administrative	United States / New York / Cattaraugus	US	United States	New York	Cattaraugus	38	-97	2020-03-30	3					6			6								100	2			2	50			50				
nytimes/us-counties	5ca3970c1c4f	b37e49be7220	administrative	United States / New York / Cayuga	US	United States	New York	Cayuga	38	-97	2020-03-23	1					2			2								100												
nytimes/us-counties	b21072b9ea9d	b37e49be7220	administrative	United States / New York / Cayuga	US	United States	New York	Cayuga	38	-97	2020-03-30	8					3			3								100	1			1	50			50				
nytimes/us-counties	ecb592b9d271	f72abdddba77	administrative	United States / New York / Chautauqua	US	United States	New York	Chautauqua	38	-97	2020-03-25	1					1			1								100												
nytimes/us-counties	ff845ac6cdd0	f72abdddba77	administrative	United States / New York / Chautauqua	US	United States	New York	Chautauqua	38	-97	2020-03-28	4					5			5								100	4			4	400			400				
nytimes/us-counties	2fac4800a014	3a98541e9b6a	administrative	United States / New York / Chemung	US	United States	New York	Chemung	38	-97	2020-03-24	1					1			1								100												
nytimes/us-counties	35479b0ff1a8	3a98541e9b6a	administrative	United States / New York / Chemung	US	United States	New York	Chemung	38	-97	2020-03-26	3					7			7								100	6			6	600			600				
nytimes/us-counties	bbafd317b77b	3a98541e9b6a	administrative	United States / New York / Chemung	US	United States	New York	Chemung	38	-97	2020-03-27	4	1				11			11								100	4			4	57.142857142857146			57.142857142857146				
nytimes/us-counties	14c7a1cb7d88	3a98541e9b6a	administrative	United States / New York / Chemung	US	United States	New York	Chemung	38	-97	2020-03-28	5	2				12			12								100	1			1	9.090909090909092			9.090909090909092				
nytimes/us-counties	62252727e17b	3a98541e9b6a	administrative	United States / New York / Chemung	US	United States	New York	Chemung	38	-97	2020-03-29	6	3				15			15								100	3			3	25			25				
nytimes/us-counties	6fa57f9080da	00c84eb862e7	administrative	United States / New York / Chenango	US	United States	New York	Chenango	38	-97	2020-03-18	1					1			1								100												
nytimes/us-counties	07cb80da25e2	00c84eb862e7	administrative	United States / New York / Chenango	US	United States	New York	Chenango	38	-97	2020-03-20	3					2			2								100	1			1	100			100				
nytimes/us-counties	c5fa94474ac5	00c84eb862e7	administrative	United States / New York / Chenango	US	United States	New York	Chenango	38	-97	2020-03-22	5					3			3								100	1			1	50			50				
nytimes/us-counties	f89e3d56efa7	00c84eb862e7	administrative	United States / New York / Chenango	US	United States	New York	Chenango	38	-97	2020-03-27	10					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	6ff209325398	00c84eb862e7	administrative	United States / New York / Chenango	US	United States	New York	Chenango	38	-97	2020-03-28	11					8			8								100	4			4	100			100				
nytimes/us-counties	093a854b6f94	00c84eb862e7	administrative	United States / New York / Chenango	US	United States	New York	Chenango	38	-97	2020-03-29	12	1				15			15								100	7			7	87.5			87.5				
nytimes/us-counties	de25b0bea058	00c84eb862e7	administrative	United States / New York / Chenango	US	United States	New York	Chenango	38	-97	2020-03-30	13	2				17			17								100	2			2	13.333333333333334			13.333333333333334				
nytimes/us-counties	6949b68a2387	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-17	1					1			1								100												
nytimes/us-counties	a62f97230013	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-20	4					2			2								100	1			1	100			100				
nytimes/us-counties	711e4ef0c57c	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-21	5					4			4								100	2			2	100			100				
nytimes/us-counties	054747c5b882	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-23	7					6			6								100	2			2	50			50				
nytimes/us-counties	55612d9fb892	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-24	8					8			8								100	2			2	33.333333333333336			33.333333333333336				
nytimes/us-counties	dc296d9de66c	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-25	9	1				10			10								100	2			2	25			25				
nytimes/us-counties	aa9f7fdb27c9	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-26	10	2				11			11								100	1			1	10			10				
nytimes/us-counties	d59b26ff9ced	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-28	12	4				12			12								100	1			1	9.090909090909092			9.090909090909092				
nytimes/us-counties	d7f831bb8e29	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-29	13	5				13			13								100	1			1	8.333333333333334			8.333333333333334				
nytimes/us-counties	f65e1d4b4aa2	edb903c7a61a	administrative	United States / New York / Clinton	US	United States	New York	Clinton	38	-97	2020-03-30	14	6				17			17								100	4			4	30.76923076923077			30.76923076923077				
nytimes/us-counties	40bc56dc4a76	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-20	1					1			1								100												
nytimes/us-counties	d8ba7905b7ee	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-21	2					2			2								100	1			1	100			100				
nytimes/us-counties	04d79d13074f	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-22	3					5			5								100	3			3	150			150				
nytimes/us-counties	e0c0b22dafdf	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-23	4	1				10			10								100	5			5	100			100				
nytimes/us-counties	5ae1d3de8fae	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-24	5	2				11			11								100	1			1	10			10				
nytimes/us-counties	4e89f93b7a31	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-25	6	3				12			12								100	1			1	9.090909090909092			9.090909090909092				
nytimes/us-counties	07667c76d757	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-26	7	4				13			13								100	1			1	8.333333333333334			8.333333333333334				
nytimes/us-counties	d1a9b4c1040b	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-27	8	5				20			20								100	7			7	53.84615384615385			53.84615384615385				
nytimes/us-counties	7883d15f535a	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-28	9	6				22			22								100	2			2	10			10				
nytimes/us-counties	f817ed9556e5	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-29	10	7				23	1		22						4.3478260869565215		95.65217391304348	1	1			4.545454545454546							
nytimes/us-counties	cf7a831a0d72	17a01e676768	administrative	United States / New York / Columbia	US	United States	New York	Columbia	38	-97	2020-03-30	11	8				26	1		25						3.8461538461538463		96.15384615384616	3			3	13.043478260869565			13.636363636363637				
nytimes/us-counties	25c4a84f37fa	4b3d649fde54	administrative	United States / New York / Cortland	US	United States	New York	Cortland	38	-97	2020-03-22	1					1			1								100												
nytimes/us-counties	f1ab36ad7188	4b3d649fde54	administrative	United States / New York / Cortland	US	United States	New York	Cortland	38	-97	2020-03-23	2					2			2								100	1			1	100			100				
nytimes/us-counties	a591c8be0302	4b3d649fde54	administrative	United States / New York / Cortland	US	United States	New York	Cortland	38	-97	2020-03-27	6					4			4								100	2			2	100			100				
nytimes/us-counties	64c704e0b9b1	4b3d649fde54	administrative	United States / New York / Cortland	US	United States	New York	Cortland	38	-97	2020-03-28	7					5			5								100	1			1	25			25				
nytimes/us-counties	6ed3cd481f99	4b3d649fde54	administrative	United States / New York / Cortland	US	United States	New York	Cortland	38	-97	2020-03-29	8					6			6								100	1			1	20			20				
nytimes/us-counties	a1a674f4660c	4b3d649fde54	administrative	United States / New York / Cortland	US	United States	New York	Cortland	38	-97	2020-03-30	9					8			8								100	2			2	33.333333333333336			33.333333333333336				
nytimes/us-counties	514533125c4f	50800376195f	administrative	United States / New York / Delaware	US	United States	New York	Delaware	38	-97	2020-03-12	1					1			1								100												
nytimes/us-counties	141492979f77	50800376195f	administrative	United States / New York / Delaware	US	United States	New York	Delaware	38	-97	2020-03-22	11					3			3								100	2			2	200			200				
nytimes/us-counties	16e3ef0e9842	50800376195f	administrative	United States / New York / Delaware	US	United States	New York	Delaware	38	-97	2020-03-25	14					5			5								100	2			2	66.66666666666667			66.66666666666667				
nytimes/us-counties	ce22650b5e13	50800376195f	administrative	United States / New York / Delaware	US	United States	New York	Delaware	38	-97	2020-03-26	15					7			7								100	2			2	40			40				
nytimes/us-counties	0e68018b0753	50800376195f	administrative	United States / New York / Delaware	US	United States	New York	Delaware	38	-97	2020-03-27	16					8			8								100	1			1	14.285714285714286			14.285714285714286				
nytimes/us-counties	34d30ea134df	50800376195f	administrative	United States / New York / Delaware	US	United States	New York	Delaware	38	-97	2020-03-30	19	1				11			11								100	3			3	37.5			37.5				
nytimes/us-counties	9ad4a7921f58	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-12	1					1			1								100												
nytimes/us-counties	1e3321f3fdd9	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-13	2					3			3								100	2			2	200			200				
nytimes/us-counties	ea20335efd77	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-14	3					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	8b7db3aabc0a	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-15	4					7			7								100	3			3	75			75				
nytimes/us-counties	a069cc1c47b2	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-16	5	1				10			10								100	3			3	42.857142857142854			42.857142857142854				
nytimes/us-counties	1050ce23304b	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-17	6	2				16			16								100	6			6	60			60				
nytimes/us-counties	53a0d7a558c7	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-18	7	3				20			20								100	4			4	25			25				
nytimes/us-counties	de4c48cddff5	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-19	8	4				31			31								100	11			11	55			55				
nytimes/us-counties	1d2ca3e9a43f	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-20	9	5				36			36								100	5			5	16.129032258064516			16.129032258064516				
nytimes/us-counties	a9aa641c407e	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-21	10	6				49			49								100	13			13	36.111111111111114			36.111111111111114				
